Placa,Apelido,Data,Hora,Velocidade,Alimentação,Ignição,Bloqueio,Motoristas,Endereço,Latitude,Longitude
SIS9H08,,19/12/2023,03:30:36,100,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Cajati, Cajati, São Paulo, Brasil","-24,730117","-48,105405"
SIS9H08,,19/12/2023,03:31:06,102,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Cajati, Cajati, São Paulo, Brasil","-24,730494","-48,096916"
SIS9H08,,19/12/2023,03:33:06,102,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Cajati, São Paulo, Brasil","-24,721974","-48,070231"
SIS9H08,,19/12/2023,03:34:45,106,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Jacupiranga, São Paulo, Brasil","-24,722033","-48,043299"
SIS9H08,,19/12/2023,03:35:14,108,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Jacupiranga, São Paulo, Brasil","-24,717439","-48,036833"
SIS9H08,,19/12/2023,03:36:45,117,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Jacupiranga, Jacupiranga, São Paulo, 11940-000, Brasil","-24,704621","-48,011717"
SIS9H08,,19/12/2023,03:37:23,132,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Jacupiranga, Jacupiranga, São Paulo, Brasil","-24,697975","-48,002489"
SIS9H08,,19/12/2023,03:37:36,124,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Jacupiranga, Jacupiranga, São Paulo, 11940-000, Brasil","-24,695292","-47,998769"
SIS9H08,,19/12/2023,03:38:45,119,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Jacupiranga, São Paulo, 11940-000, Brasil","-24,68065","-47,98311"
SIS9H08,,19/12/2023,03:40:43,117,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Jacupiranga, São Paulo, Brasil","-24,654228","-47,96065"
SIS9H08,,19/12/2023,03:41:10,105,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Jacupiranga, São Paulo, 11940-000, Brasil","-24,652842","-47,952334"
SIS9H08,,19/12/2023,03:42:27,108,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Jacupiranga, São Paulo, Brasil","-24,648978","-47,929006"
SIS9H08,,19/12/2023,03:42:43,114,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Pariquera-Açu, São Paulo, 11930-000, Brasil","-24,648195","-47,924327"
SIS9H08,,19/12/2023,03:43:08,118,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Pariquera-Açu, São Paulo, 11930-000, Brasil","-24,643851","-47,917998"
SIS9H08,,19/12/2023,03:45:08,87,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Pariquera-Açu, São Paulo, 11930-000, Brasil","-24,619574","-47,892361"
SIS9H08,,19/12/2023,03:46:51,110,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Pariquera-Açu, São Paulo, Brasil","-24,600859","-47,875809"
SIS9H08,,19/12/2023,03:47:05,108,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Pariquera-Açu, São Paulo, Brasil","-24,597197","-47,876449"
SIS9H08,,19/12/2023,03:48:26,80,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Registro, São Paulo, Brasil","-24,578769","-47,884557"
SIS9H08,,19/12/2023,03:49:10,104,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Registro, São Paulo, Brasil","-24,56933","-47,878842"
SIS9H08,,19/12/2023,03:51:10,100,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Registro, Registro, São Paulo, 11900-000, Brasil","-24,543715","-47,861267"
SIS9H08,,19/12/2023,03:53:10,102,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Registro, Registro, São Paulo, Brasil","-24,515123","-47,851381"
SIS9H08,,19/12/2023,03:55:10,115,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Registro, Registro, São Paulo, Brasil","-24,489819","-47,835533"
SIS9H08,,19/12/2023,03:57:10,108,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Registro, Registro, São Paulo, Brasil","-24,462016","-47,817481"
SIS9H08,,19/12/2023,03:58:06,129,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Registro, Registro, São Paulo, 11900-000, Brasil","-24,449967","-47,807604"
SIS9H08,,19/12/2023,03:58:08,126,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Registro, Registro, São Paulo, Brasil","-24,449512","-47,807111"
SIS9H08,,19/12/2023,03:59:10,124,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Registro, Registro, São Paulo, Brasil","-24,43636","-47,79279"
SIS9H08,,19/12/2023,04:01:10,117,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Registro, São Paulo, 11900-000, Brasil","-24,416392","-47,761611"
SIS9H08,,19/12/2023,04:03:09,86,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Registro, São Paulo, 11900-000, Brasil","-24,398445","-47,730969"
SIS9H08,,19/12/2023,04:03:47,91,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, 11800-000, Brasil","-24,392394","-47,723489"
SIS9H08,,19/12/2023,04:04:19,52,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, Brasil","-24,388261","-47,721114"
SIS9H08,,19/12/2023,04:04:51,93,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, Brasil","-24,385864","-47,715455"
SIS9H08,,19/12/2023,04:05:59,97,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, Brasil","-24,371515","-47,705048"
SIS9H08,,19/12/2023,04:06:11,128,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, 11800-000, Brasil","-24,37055","-47,70118"
SIS9H08,,19/12/2023,04:06:13,117,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, 11800-000, Brasil","-24,370406","-47,700522"
SIS9H08,,19/12/2023,04:07:58,102,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, 11800-000, Brasil","-24,355372","-47,67777"
SIS9H08,,19/12/2023,04:09:50,97,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, Brasil","-24,34778","-47,650219"
SIS9H08,,19/12/2023,04:10:54,111,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, Brasil","-24,334244","-47,641104"
SIS9H08,,19/12/2023,04:11:06,90,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, Brasil","-24,332552","-47,638888"
SIS9H08,,19/12/2023,04:13:05,127,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, 11800-000, Brasil","-24,332722","-47,605041"
SIS9H08,,19/12/2023,04:13:49,112,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Juquiá, São Paulo, Brasil","-24,334546","-47,591871"
SIS9H08,,19/12/2023,04:15:48,110,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,3251","-47,556512"
SIS9H08,,19/12/2023,04:17:48,119,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,31529","-47,523533"
SIS9H08,,19/12/2023,04:19:48,109,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,30452","-47,489661"
SIS9H08,,19/12/2023,04:21:48,112,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, Miracatu, São Paulo, Brasil","-24,288654","-47,460239"
SIS9H08,,19/12/2023,04:22:48,24,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, Miracatu, São Paulo, 11850-000, Brasil","-24,285959","-47,443835"
SIS9H08,,19/12/2023,04:22:50,26,"13,8",Sim,Não,,"Miracatu, São Paulo, 11850-000, Brasil","-24,285975","-47,443725"
SIS9H08,,19/12/2023,04:23:02,8,"13,83",Sim,Não,,"Miracatu, São Paulo, 11850-000, Brasil","-24,286186","-47,443363"
SIS9H08,,19/12/2023,04:24:04,0,"14,01",Não,Não,,"Miracatu, São Paulo, 11850-000, Brasil","-24,28634","-47,443232"
SIS9H08,,19/12/2023,04:24:05,0,"12,59",Não,Não,,"Miracatu, São Paulo, 11850-000, Brasil","-24,28634","-47,443232"
SIS9H08,,19/12/2023,04:24:05,0,"12,59",Não,Não,,"Miracatu, São Paulo, 11850-000, Brasil","-24,28634","-47,443232"
SIS9H08,,19/12/2023,04:32:32,0,"12,16",Sim,Não,,"Miracatu, São Paulo, 11850-000, Brasil","-24,286406","-47,443193"
SIS9H08,,19/12/2023,04:32:44,8,"12,13",Sim,Não,,"Miracatu, São Paulo, Brasil","-24,286258","-47,442982"
SIS9H08,,19/12/2023,04:32:44,8,"12,16",Sim,Não,,"Miracatu, São Paulo, Brasil","-24,286258","-47,442982"
SIS9H08,,19/12/2023,04:32:49,23,"12,13",Sim,Não,,"Miracatu, São Paulo, Brasil","-24,286007","-47,442844"
SIS9H08,,19/12/2023,04:32:54,28,"12,34",Sim,Não,,"Miracatu, São Paulo, 11850-000, Brasil","-24,28581","-47,442627"
SIS9H08,,19/12/2023,04:34:09,106,"13,98",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,279924","-47,424909"
SIS9H08,,19/12/2023,04:34:46,130,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,275852","-47,413758"
SIS9H08,,19/12/2023,04:34:56,128,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, 11850-000, Brasil","-24,274492","-47,410469"
SIS9H08,,19/12/2023,04:36:08,86,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,266033","-47,38991"
SIS9H08,,19/12/2023,04:36:58,103,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,260864","-47,37752"
SIS9H08,,19/12/2023,04:37:59,132,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Pedro Barros, Miracatu, São Paulo, Brasil","-24,246037","-47,368112"
SIS9H08,,19/12/2023,04:38:17,125,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,241728","-47,363396"
SIS9H08,,19/12/2023,04:38:51,114,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,231748","-47,360326"
SIS9H08,,19/12/2023,04:39:27,131,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, 11850-000, Brasil","-24,222344","-47,364872"
SIS9H08,,19/12/2023,04:39:31,124,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, 11850-000, Brasil","-24,221053","-47,365037"
SIS9H08,,19/12/2023,04:40:45,115,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,201006","-47,370715"
SIS9H08,,19/12/2023,04:41:41,90,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,190985","-47,359703"
SIS9H08,,19/12/2023,04:42:04,103,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,185641","-47,359132"
SIS9H08,,19/12/2023,04:44:04,90,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,164123","-47,331215"
SIS9H08,,19/12/2023,04:46:04,116,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, 11850-000, Brasil","-24,149324","-47,307785"
SIS9H08,,19/12/2023,04:48:04,77,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,145257","-47,274684"
SIS9H08,,19/12/2023,04:48:16,72,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,143786","-47,272383"
SIS9H08,,19/12/2023,04:48:23,80,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Pedro de Toledo, São Paulo, Brasil","-24,142591","-47,272021"
SIS9H08,,19/12/2023,04:48:39,53,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Pedro de Toledo, São Paulo, Brasil","-24,139788","-47,272901"
SIS9H08,,19/12/2023,04:50:06,82,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,122278","-47,270657"
SIS9H08,,19/12/2023,04:50:16,86,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,12105","-47,268964"
SIS9H08,,19/12/2023,04:50:27,79,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,12031","-47,266454"
SIS9H08,,19/12/2023,04:50:29,82,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,120013","-47,266237"
SIS9H08,,19/12/2023,04:50:29,82,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,119969","-47,266207"
SIS9H08,,19/12/2023,04:50:34,66,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,119161","-47,265883"
SIS9H08,,19/12/2023,04:50:40,67,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,11838","-47,266405"
SIS9H08,,19/12/2023,04:51:05,65,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,115638","-47,269841"
SIS9H08,,19/12/2023,04:51:19,64,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,11349","-47,26975"
SIS9H08,,19/12/2023,04:51:25,73,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,112972","-47,26892"
SIS9H08,,19/12/2023,04:51:28,78,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,112907","-47,268295"
SIS9H08,,19/12/2023,04:51:43,63,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,112335","-47,265407"
SIS9H08,,19/12/2023,04:51:48,62,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,111573","-47,265212"
SIS9H08,,19/12/2023,04:51:49,62,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,111535","-47,265223"
SIS9H08,,19/12/2023,04:51:55,62,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,110947","-47,265967"
SIS9H08,,19/12/2023,04:51:56,65,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,110937","-47,2661"
SIS9H08,,19/12/2023,04:52:13,67,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,110457","-47,268922"
SIS9H08,,19/12/2023,04:52:19,70,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,109519","-47,269072"
SIS9H08,,19/12/2023,04:52:20,67,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,109299","-47,268926"
SIS9H08,,19/12/2023,04:52:25,72,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,108925","-47,268208"
SIS9H08,,19/12/2023,04:52:25,72,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,108911","-47,268161"
SIS9H08,,19/12/2023,04:52:47,73,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,107493","-47,264019"
SIS9H08,,19/12/2023,04:52:50,76,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,106959","-47,263807"
SIS9H08,,19/12/2023,04:52:52,73,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,106592","-47,263743"
SIS9H08,,19/12/2023,04:53:15,77,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,103135","-47,26131"
SIS9H08,,19/12/2023,04:53:26,83,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, 11850-000, Brasil","-24,102763","-47,258637"
SIS9H08,,19/12/2023,04:53:33,64,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,102934","-47,257337"
SIS9H08,,19/12/2023,04:53:38,65,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,102278","-47,256794"
SIS9H08,,19/12/2023,04:53:39,65,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,102238","-47,256783"
SIS9H08,,19/12/2023,04:53:40,66,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,102076","-47,256737"
SIS9H08,,19/12/2023,04:54:10,75,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,097503","-47,254325"
SIS9H08,,19/12/2023,04:54:15,77,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, 11850-000, Brasil","-24,096815","-47,25492"
SIS9H08,,19/12/2023,04:55:03,65,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,088888","-47,256935"
SIS9H08,,19/12/2023,04:55:16,68,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,087191","-47,255565"
SIS9H08,,19/12/2023,04:55:27,90,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,08544","-47,254097"
SIS9H08,,19/12/2023,04:55:40,82,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,083001","-47,252855"
SIS9H08,,19/12/2023,04:55:50,86,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,081453","-47,251534"
SIS9H08,,19/12/2023,04:56:26,101,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,073476","-47,2487"
SIS9H08,,19/12/2023,04:58:26,104,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,057602","-47,22396"
SIS9H08,,19/12/2023,04:58:43,84,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,056372","-47,219884"
SIS9H08,,19/12/2023,04:58:57,81,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,054195","-47,217568"
SIS9H08,,19/12/2023,05:00:04,100,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,051056","-47,208346"
SIS9H08,,19/12/2023,05:00:33,77,"13,89",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,051742","-47,201969"
SIS9H08,,19/12/2023,05:00:39,82,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,05104","-47,200847"
SIS9H08,,19/12/2023,05:01:17,58,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, 11850-000, Brasil","-24,046228","-47,196245"
SIS9H08,,19/12/2023,05:01:36,54,"13,89",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, 11850-000, Brasil","-24,045125","-47,193739"
SIS9H08,,19/12/2023,05:01:46,56,"13,92",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,043941","-47,193316"
SIS9H08,,19/12/2023,05:02:16,67,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,038639","-47,192514"
SIS9H08,,19/12/2023,05:02:24,68,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, 11850-000, Brasil","-24,037942","-47,19142"
SIS9H08,,19/12/2023,05:03:53,97,"13,89",Sim,Não,,"Rodovia Régis Bittencourt, Miracatu, São Paulo, Brasil","-24,027034","-47,173749"
SIS9H08,,19/12/2023,05:05:49,93,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, Brasil","-24,003131","-47,156404"
SIS9H08,,19/12/2023,05:06:12,79,"13,86",Sim,Não,,"Estrada da Palestina, Juquitiba, São Paulo, Brasil","-24,001704","-47,151504"
SIS9H08,,19/12/2023,05:06:57,90,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, Brasil","-23,993435","-47,14741"
SIS9H08,,19/12/2023,05:08:12,104,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, 06950-000, Brasil","-23,97653","-47,143657"
SIS9H08,,19/12/2023,05:08:20,111,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, Brasil","-23,975427","-47,141843"
SIS9H08,,19/12/2023,05:08:44,115,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, 06950-000, Brasil","-23,971882","-47,135572"
SIS9H08,,19/12/2023,05:10:44,97,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, 06950-000, Brasil","-23,954497","-47,106941"
SIS9H08,,19/12/2023,05:12:44,90,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, 06950-000, Brasil","-23,936464","-47,079899"
SIS9H08,,19/12/2023,05:13:37,94,"13,89",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, Brasil","-23,937264","-47,064622"
SIS9H08,,19/12/2023,05:14:24,97,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, Brasil","-23,940776","-47,051805"
SIS9H08,,19/12/2023,05:16:24,110,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, Brasil","-23,934736","-47,019127"
SIS9H08,,19/12/2023,05:18:00,73,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, Brasil","-23,929381","-46,996111"
SIS9H08,,19/12/2023,05:19:08,79,"13,89",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, Brasil","-23,915277","-46,989053"
SIS9H08,,19/12/2023,05:19:14,92,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, Brasil","-23,913861","-46,989242"
SIS9H08,,19/12/2023,05:19:57,91,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Juquitiba, São Paulo, Brasil","-23,904175","-46,991433"
SIS9H08,,19/12/2023,05:21:09,84,"13,83",Sim,Não,,"Estrada Shangrilá, 6, São Lourenço da Serra, São Paulo, Brasil","-23,890875","-46,982302"
SIS9H08,,19/12/2023,05:23:09,97,"13,8",Sim,Não,,"Rodovia Régis Bittencourt, São Lourenço da Serra, São Lourenço da Serra, São Paulo, Brasil","-23,870678","-46,959508"
SIS9H08,,19/12/2023,05:24:53,79,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, São Lourenço da Serra, São Lourenço da Serra, São Paulo, Brasil","-23,855211","-46,940087"
SIS9H08,,19/12/2023,05:25:41,85,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, São Lourenço da Serra, São Paulo, Brasil","-23,844449","-46,935784"
SIS9H08,,19/12/2023,05:26:04,76,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, São Lourenço da Serra, São Paulo, Brasil","-23,841898","-46,931624"
SIS9H08,,19/12/2023,05:28:04,110,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, São Lourenço da Serra, São Paulo, Brasil","-23,816751","-46,923817"
SIS9H08,,19/12/2023,05:29:04,75,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, São Lourenço da Serra, São Paulo, Brasil","-23,804051","-46,921226"
SIS9H08,,19/12/2023,05:29:52,77,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, São Lourenço da Serra, São Paulo, Brasil","-23,79748","-46,91462"
SIS9H08,,19/12/2023,05:31:13,82,"13,86",Sim,Não,,"Itapecerica da Serra, São Paulo, Brasil","-23,784137","-46,913983"
SIS9H08,,19/12/2023,05:31:42,97,"13,89",Sim,Não,,"Rodovia Régis Bittencourt, Itapecerica da Serra, São Paulo, Brasil","-23,777829","-46,915584"
SIS9H08,,19/12/2023,05:33:41,107,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Itapecerica da Serra, São Paulo, Brasil","-23,750844","-46,901086"
SIS9H08,,19/12/2023,05:35:37,86,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Itapecerica da Serra, São Paulo, Brasil","-23,723304","-46,891757"
SIS9H08,,19/12/2023,05:35:45,98,"13,89",Sim,Não,,"Rodovia Régis Bittencourt, Itapecerica da Serra, São Paulo, Brasil","-23,72256","-46,889857"
SIS9H08,,19/12/2023,05:35:56,92,"13,89",Sim,Não,,"Rodovia Régis Bittencourt, Itapecerica da Serra, São Paulo, Brasil","-23,721692","-46,887311"
SIS9H08,,19/12/2023,05:37:55,87,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Itapecerica da Serra, São Paulo, Brasil","-23,701314","-46,86977"
SIS9H08,,19/12/2023,05:38:40,104,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Itapecerica da Serra, Itapecerica da Serra, São Paulo, Brasil","-23,693344","-46,863662"
SIS9H08,,19/12/2023,05:40:39,44,"13,83",Sim,Não,,"Rodovia Régis Bittencourt, Jardim Santa Clara, Embu das Artes, São Paulo, Brasil","-23,681813","-46,85877"
SIS9H08,,19/12/2023,05:42:39,38,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Parque Industrial, Embu das Artes, São Paulo, Brasil","-23,673631","-46,856398"
SIS9H08,,19/12/2023,05:44:39,22,"13,92",Sim,Não,,"Rodovia Régis Bittencourt, Jardim Pinheiros, Embu das Artes, São Paulo, Brasil","-23,668177","-46,855479"
SIS9H08,,19/12/2023,05:46:39,19,"13,86",Sim,Não,,"Rodovia Régis Bittencourt, Quinhau, Embu das Artes, São Paulo, Brasil","-23,663844","-46,853672"
SIS9H08,,19/12/2023,05:48:17,22,"13,86",Sim,Não,,"282, Jardim Sadie, Embu das Artes, São Paulo, Brasil","-23,659137","-46,850738"
SIS9H08,,19/12/2023,05:48:23,20,"13,86",Sim,Não,,"282, Jardim Sadie, Embu das Artes, São Paulo, Brasil","-23,659084","-46,850383"
SIS9H08,,19/12/2023,05:48:29,21,"13,83",Sim,Não,,"Jardim Sadie, Embu das Artes, São Paulo, Brasil","-23,659259","-46,85008"
SIS9H08,,19/12/2023,05:48:35,22,"13,89",Sim,Não,,"Jardim Sadie, Embu das Artes, São Paulo, Brasil","-23,659574","-46,849956"
SIS9H08,,19/12/2023,05:48:41,27,"13,86",Sim,Não,,"Jardim Sadie, Embu das Artes, São Paulo, Brasil","-23,6599","-46,850121"
SIS9H08,,19/12/2023,05:48:47,31,"13,89",Sim,Não,,"Jardim Sadie, Embu das Artes, São Paulo, Brasil","-23,660035","-46,85056"
SIS9H08,,19/12/2023,05:49:04,27,"13,83",Sim,Não,,"Parque Francisco Rizzo, Embu das Artes, São Paulo, Brasil","-23,659606","-46,851729"
